seed,budget,policy,macro_recall,worst_client_recall,federation_fpr,budget_usage,fallback_rate
0,false_positive_0p001,eq_fpr,0.44446578768027994,0.0,0.002250838639308731,2.250838639308731,0.0
0,false_positive_0p001,greedy,0.0,0.0,0.0,0.0,0.0
0,false_positive_0p001,fabrid_macro,0.44446578768027994,0.0,0.002250838639308731,2.250838639308731,0.0
0,false_positive_0p001,fabrid_cvar,0.44446578768027994,0.0,0.002250838639308731,2.250838639308731,0.0
0,false_positive_0p001,fabrid_macro_finite_safe,0.2592636757580217,0.0,0.00035511695547421905,0.35511695547421906,0.0
0,false_positive_0p001,fabrid_cvar_finite_safe,0.2592636757580217,0.0,0.00035511695547421905,0.35511695547421906,0.0
0,false_positive_0p001,fabrid_macro_no_rate_minimization,0.44446578768027994,0.0,0.002250838639308731,2.250838639308731,0.0
0,false_positive_0p001,common_rate_macro,0.44446578768027994,0.0,0.002250838639308731,2.250838639308731,0.0
0,false_positive_0p001,pooled_shared,0.8888266811219427,0.6666666666666666,0.0024378175107664327,2.4378175107664326,0.0
0,false_positive_0p001,eq_fpr_matched_macro,0.33335467656916884,0.0,0.000937668816798459,0.9376688167984589,0.0
0,false_positive_0p001,eq_fpr_matched_cvar,0.33335467656916884,0.0,0.000937668816798459,0.9376688167984589,0.0
0,false_positive_0p0025,eq_fpr,0.46296592466646136,0.0,0.002422032430680564,0.9688129722722255,0.0
0,false_positive_0p0025,greedy,0.0,0.0,0.0,0.0,0.0
0,false_positive_0p0025,fabrid_macro,0.4814685258027217,0.0,0.0030607278123692596,1.2242911249477038,0.0
0,false_positive_0p0025,fabrid_cvar,0.4999686627889031,0.0,0.003187538028200247,1.2750152112800988,0.0
0,false_positive_0p0025,fabrid_macro_finite_safe,0.33335467656916884,0.0,0.000937668816798459,0.3750675267193836,0.0
0,false_positive_0p0025,fabrid_cvar_finite_safe,0.35185437589981844,0.0,0.0010010739247139527,0.40042956988558104,0.0
0,false_positive_0p0025,fabrid_macro_no_rate_minimization,0.5184703694769062,0.0,0.0033471470244525355,1.3388588097810141,0.0
0,false_positive_0p0025,common_rate_macro,0.46296592466646136,0.0,0.002383989365931268,0.9535957463725071,0.0
0,false_positive_0p0025,pooled_shared,0.9258593858074678,0.6666666666666666,0.0033176666873378155,1.327066674935126,0.0
0,false_positive_0p0025,eq_fpr_matched_macro,0.5740646667601617,0.0,0.003111169335158396,1.2444677340633583,0.0
0,false_positive_0p0025,eq_fpr_matched_cvar,0.592565273516447,0.0,0.00324302494664512,1.297209978658048,0.0
0,false_positive_0p005,eq_fpr,0.8517684430086248,0.0,0.00707716925476797,1.415433850953594,0.0
0,false_positive_0p005,greedy,0.0,0.0,0.0,0.0,0.0
0,false_positive_0p005,fabrid_macro,0.555488591974934,0.0,0.00490286216878019,0.9805724337560381,0.0
0,false_positive_0p005,fabrid_cvar,0.5370035931962381,0.0,0.0067119055574453605,1.342381111489072,0.0
0,false_positive_0p005,fabrid_macro_finite_safe,0.38886528375818324,0.0,0.0020011761266961457,0.4002352253392291,0.0
0,false_positive_0p005,fabrid_cvar_finite_safe,0.4258735937786999,0.0,0.0036174388136366196,0.723487762727324,0.0
0,false_positive_0p005,fabrid_macro_no_rate_minimization,0.6666011384638169,0.0,0.00661709155996937,1.3234183119938738,0.0
0,false_positive_0p005,common_rate_macro,0.7406866144000673,0.0,0.007018188129430797,1.4036376258861594,0.0
0,false_positive_0p005,pooled_shared,0.9628781484786079,0.6668190073003236,0.004833119309320318,0.9666238618640636,0.0
0,false_positive_0p005,eq_fpr_matched_macro,0.6295806877588107,0.0,0.0065797545922585896,1.315950918451718,0.0
0,false_positive_0p005,eq_fpr_matched_cvar,0.6295806877588107,0.0,0.0065797545922585896,1.315950918451718,0.0
0,false_positive_0p010,eq_fpr,0.9999518131836128,0.9998681643199916,0.016872555189542938,1.6872555189542937,0.0
0,false_positive_0p010,greedy,0.0,0.0,0.0,0.0,0.0
0,false_positive_0p010,fabrid_macro,0.5555154784144248,0.0,0.007531593826659699,0.7531593826659698,0.0
0,false_positive_0p010,fabrid_cvar,0.7592250573669255,0.0,0.010835131942093661,1.083513194209366,0.0
0,false_positive_0p010,fabrid_macro_finite_safe,0.4258844096626177,0.0,0.004734186961034201,0.4734186961034201,0.0
0,false_positive_0p010,fabrid_cvar_finite_safe,0.5369944014246104,0.0,0.006361012123699988,0.6361012123699987,0.0
0,false_positive_0p010,fabrid_macro_no_rate_minimization,0.8888317840444856,0.0,0.015291645614140368,1.5291645614140368,0.0
