dataset_id,seed,budget_id,target_rate,client_id,false_alert_events_per_hour,attacked_stream_events_per_hour,attack_event_recall,attack_event_miss_rate,mean_time_to_detect,median_time_to_detect,percentile_90_time_to_detect,alarm_duty_fraction
gotham,2,false_positive_0p005,0.005,02:42:08:99:2d:00,0.0,0.020201063460795195,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p005,0.005,02:42:20:eb:85:00,0.0,0.030273489000429102,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p005,0.005,02:42:2a:62:80:00,0.0,0.03030423915118545,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p005,0.005,02:42:2b:40:e0:00,0.0,0.02019988328924068,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p005,0.005,02:42:2e:ae:e1:00,0.0,0.10996219993806314,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p005,0.005,02:42:32:85:24:00,0.0,0.06060891977135001,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p005,0.005,02:42:34:89:3a:00,0.0,0.01009105833192443,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p005,0.005,02:42:37:46:7f:00,0.0,0.010099650758740718,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p005,0.005,02:42:3a:fa:55:00,0.007544462061530021,0.44889549266103623,1.0,0.0,0.0,0.0,0.0,0.002439629730861368
gotham,2,false_positive_0p005,0.005,02:42:51:3c:2f:00,0.0,0.03027690853398887,1.0,0.0,337.97203397750854,337.97203397750854,337.97203397750854,0.0
gotham,2,false_positive_0p005,0.005,02:42:51:78:60:00,0.0,0.07167328035632449,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p005,0.005,02:42:52:d7:fa:00,0.0,0.04904034700790266,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p005,0.005,02:42:78:54:1c:00,0.0,0.01009241011453387,1.0,0.0,341.53757095336914,341.53757095336914,341.53757095336914,0.0
gotham,2,false_positive_0p005,0.005,02:42:82:75:d1:00,0.0,0.03033048061502582,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p005,0.005,02:42:8d:87:6d:00,0.0,0.04037058000817888,1.0,0.0,372.93162298202515,372.93162298202515,372.93162298202515,0.0
gotham,2,false_positive_0p005,0.005,02:42:a9:11:53:00,0.9585862428577664,1.0191285318803622,1.0,0.0,0.0,0.0,0.0,0.00018833506745398172
gotham,2,false_positive_0p005,0.005,02:42:bd:f8:c5:00,0.0,0.03027359470004522,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p005,0.005,02:42:c0:ac:38:00,0.010099658171170109,0.020199316342340217,1.0,0.0,0.0,0.0,0.0,0.021324423817499542
gotham,2,false_positive_0p005,0.005,02:42:c1:b7:72:00,0.0,0.02018679049481543,1.0,0.0,397.3609459400177,397.3609459400177,397.3609459400177,0.0
gotham,2,false_positive_0p005,0.005,02:42:c2:7a:05:00,0.0,0.05045999719423911,1.0,0.0,337.84441018104553,337.84441018104553,337.84441018104553,0.0
gotham,2,false_positive_0p005,0.005,02:42:c3:13:3c:00,0.0,0.02019978837296154,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p005,0.005,02:42:c5:c1:72:00,0.0,0.040400843911856194,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p005,0.005,02:42:cc:db:31:00,0.0,0.09057185958285921,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p005,0.005,02:42:cd:90:eb:00,0.0,0.040400834754454246,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p005,0.005,02:42:da:1c:50:00,0.0,0.08000003003744213,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p005,0.005,02:42:de:51:81:00,0.0,0.010090975369746617,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p005,0.005,02:42:e8:56:10:00,0.0,0.020184620125068418,1.0,0.0,348.7794919013977,348.7794919013977,348.7794919013977,0.0
gotham,2,false_positive_0p005,0.005,02:42:e9:4b:52:00,0.0,0.02019964467943793,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p005,0.005,02:42:eb:2e:72:00,0.0,0.010092108271219322,1.0,0.0,360.9315028190613,360.9315028190613,360.9315028190613,0.0
gotham,2,false_positive_0p005,0.005,02:42:f5:dd:2d:00,0.0,0.020203711995265737,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p005,0.005,02:42:f7:f5:f7:00,0.018861016172433936,0.045266438813841445,1.0,0.0,0.0,0.0,0.0,0.0013440979000570287
gotham,2,false_positive_0p005,0.005,0c:03:36:87:00:00,0.0,0.06444052776784133,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p005,0.005,0c:6e:9c:16:00:00,0.0,0.10939481280890005,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p005,0.005,0c:bc:fa:c1:00:00,1.1090391853672226,1.6446975674153368,1.0,0.0,0.0,0.0,0.0,9.577376527921828e-6
gotham,2,false_positive_0p005,0.005,0c:c5:dc:e9:00:00,39.1052638096622,39.1052638096622,0.0,1.0,0.0,0.0,0.0,0.0006231051670586166
gotham,2,false_positive_0p010,0.01,02:42:08:99:2d:00,0.0,0.020201063460795195,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p010,0.01,02:42:20:eb:85:00,0.0,0.030273489000429102,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p010,0.01,02:42:2a:62:80:00,0.0,0.03030423915118545,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p010,0.01,02:42:2b:40:e0:00,0.0,0.02019988328924068,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p010,0.01,02:42:2c:ff:d9:00,0.0,0.030302178269802867,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p010,0.01,02:42:2e:ae:e1:00,0.003791799997864246,0.10617039994019889,1.0,0.0,0.0,0.0,0.0,4.661339727968366e-6
gotham,2,false_positive_0p010,0.01,02:42:32:85:24:00,0.0,0.06060891977135001,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p010,0.01,02:42:34:89:3a:00,0.0,0.01009105833192443,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p010,0.01,02:42:37:46:7f:00,0.0,0.010099650758740718,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p010,0.01,02:42:37:ed:4f:00,0.0,0.050501567735698284,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p010,0.01,02:42:39:ca:09:00,0.0,0.0201579362773077,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p010,0.01,02:42:3a:fa:55:00,0.007544462061530021,0.44889549266103623,1.0,0.0,0.0,0.0,0.0,0.002439629730861368
gotham,2,false_positive_0p010,0.01,02:42:51:3c:2f:00,0.0,0.03027690853398887,1.0,0.0,337.97203397750854,337.97203397750854,337.97203397750854,0.0
gotham,2,false_positive_0p010,0.01,02:42:51:78:60:00,0.0,0.07544555826981525,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p010,0.01,02:42:52:d7:fa:00,0.0,0.04904034700790266,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p010,0.01,02:42:57:79:b7:00,0.0,0.03030211519649032,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p010,0.01,02:42:78:54:1c:00,0.0,0.01009241011453387,1.0,0.0,341.53757095336914,341.53757095336914,341.53757095336914,0.0
gotham,2,false_positive_0p010,0.01,02:42:82:75:d1:00,0.0,0.03033048061502582,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p010,0.01,02:42:8d:87:6d:00,0.0,0.04037058000817888,1.0,0.0,372.93162298202515,372.93162298202515,372.93162298202515,0.0
gotham,2,false_positive_0p010,0.01,02:42:a9:11:53:00,0.010090381503765962,0.07063267052636174,1.0,0.0,0.0,0.0,0.0,0.02132359611313465
gotham,2,false_positive_0p010,0.01,02:42:ae:88:72:00,0.0,0.04040034390543522,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p010,0.01,02:42:bd:f8:c5:00,0.0,0.03027359470004522,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p010,0.01,02:42:c0:ac:38:00,0.010099658171170109,0.020199316342340217,1.0,0.0,0.0,0.0,0.0,0.021324423817499542
gotham,2,false_positive_0p010,0.01,02:42:c1:b7:72:00,0.0,0.02018679049481543,1.0,0.0,397.3609459400177,397.3609459400177,397.3609459400177,0.0
gotham,2,false_positive_0p010,0.01,02:42:c2:7a:05:00,0.0,0.05045999719423911,1.0,0.0,337.84441018104553,337.84441018104553,337.84441018104553,0.0
gotham,2,false_positive_0p010,0.01,02:42:c3:13:3c:00,0.0,0.02019978837296154,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p010,0.01,02:42:c5:6f:4c:00,0.0,0.010100451407491592,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p010,0.01,02:42:c5:c1:72:00,0.0,0.040400843911856194,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p010,0.01,02:42:cb:b5:ff:00,0.0,0.09078997108702894,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p010,0.01,02:42:cc:db:31:00,0.0,0.09057185958285921,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p010,0.01,02:42:cd:90:eb:00,0.0,0.040400834754454246,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p010,0.01,02:42:da:1c:50:00,0.0,0.08000003003744213,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p010,0.01,02:42:de:51:81:00,0.0,0.010090975369746617,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p010,0.01,02:42:e8:56:10:00,0.0,0.020184620125068418,1.0,0.0,348.7794919013977,348.7794919013977,348.7794919013977,0.0
gotham,2,false_positive_0p010,0.01,02:42:e9:4b:52:00,0.0,0.02019964467943793,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p010,0.01,02:42:eb:2e:72:00,0.0,0.010092108271219322,1.0,0.0,360.9315028190613,360.9315028190613,360.9315028190613,0.0
gotham,2,false_positive_0p010,0.01,02:42:f5:dd:2d:00,0.0,0.020203711995265737,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p010,0.01,02:42:f7:8a:5d:00,0.0,0.03024553579957143,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p010,0.01,02:42:f7:f5:f7:00,0.018861016172433936,0.045266438813841445,1.0,0.0,0.0,0.0,0.0,0.001344125470689611
gotham,2,false_positive_0p010,0.01,0c:03:36:87:00:00,0.0,0.06444052776784133,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p010,0.01,0c:6e:9c:16:00:00,0.0,0.10939481280890005,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p010,0.01,0c:bc:fa:c1:00:00,1.380640618518379,1.806903978880611,1.0,0.0,0.0,0.0,0.0,0.000012188763014678591
gotham,2,false_positive_0p010,0.01,0c:c5:dc:e9:00:00,89.0469260244115,89.0469260244115,0.0,1.0,0.0,0.0,0.0,0.001180055966900683
gotham,2,false_positive_0p020,0.02,02:42:08:99:2d:00,0.0,0.020201063460795195,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p020,0.02,02:42:0b:0b:d7:00,0.9431769588034294,0.9431769588034294,0.0,1.0,0.0,0.0,0.0,0.000528215849956438
gotham,2,false_positive_0p020,0.02,02:42:12:96:2f:00,0.47160474165300087,0.47160474165300087,0.0,1.0,0.0,0.0,0.0,0.0005086348742302126
gotham,2,false_positive_0p020,0.02,02:42:20:eb:85:00,0.0,0.030273489000429102,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p020,0.02,02:42:2a:62:80:00,0.0,0.03030423915118545,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p020,0.02,02:42:2b:40:e0:00,0.0,0.02019988328924068,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p020,0.02,02:42:2c:ff:d9:00,0.0,0.030302178269802867,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p020,0.02,02:42:2e:0b:c2:00,1.4166344308448156,1.4166344308448156,0.0,1.0,0.0,0.0,0.0,0.0006017207991235846
gotham,2,false_positive_0p020,0.02,02:42:2e:ae:e1:00,0.003791799997864246,0.10617039994019889,1.0,0.0,0.0,0.0,0.0,4.661339727968366e-6
gotham,2,false_positive_0p020,0.02,02:42:32:85:24:00,0.0,0.06060891977135001,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p020,0.02,02:42:34:89:3a:00,0.0,0.01009105833192443,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p020,0.02,02:42:37:46:7f:00,0.0,0.010099650758740718,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p020,0.02,02:42:37:ed:4f:00,0.0,0.050501567735698284,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p020,0.02,02:42:39:ca:09:00,0.0,0.0201579362773077,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p020,0.02,02:42:3a:fa:55:00,0.007544462061530021,0.44889549266103623,1.0,0.0,0.0,0.0,0.0,0.002439672063705848
gotham,2,false_positive_0p020,0.02,02:42:3c:e7:b0:00,1.4155021910670864,1.4155021910670864,0.0,1.0,0.0,0.0,0.0,0.0005625992470486874
gotham,2,false_positive_0p020,0.02,02:42:45:1f:36:00,1.888406559853066,1.888406559853066,0.0,1.0,0.0,0.0,0.0,0.00036959815256072816
gotham,2,false_positive_0p020,0.02,02:42:48:92:a3:00,5.1959611300040125,5.1959611300040125,0.0,1.0,0.0,0.0,0.0,0.00043013802993052344
gotham,2,false_positive_0p020,0.02,02:42:51:3c:2f:00,0.0,0.03027690853398887,1.0,0.0,337.97203397750854,337.97203397750854,337.97203397750854,0.0
gotham,2,false_positive_0p020,0.02,02:42:51:78:60:00,0.0,0.07544555826981525,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p020,0.02,02:42:52:d7:fa:00,0.0,0.04904034700790266,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p020,0.02,02:42:56:ac:61:00,2.836325978078696,2.836325978078696,0.0,1.0,0.0,0.0,0.0,0.0004996536930070766
gotham,2,false_positive_0p020,0.02,02:42:57:79:b7:00,0.0,0.03030211519649032,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p020,0.02,02:42:61:b7:bc:00,0.47160590549370973,0.47160590549370973,0.0,1.0,0.0,0.0,0.0,0.0004536818635556316
gotham,2,false_positive_0p020,0.02,02:42:63:6b:70:00,3.3053960367998085,3.3053960367998085,0.0,1.0,0.0,0.0,0.0,0.0004443047688158773
gotham,2,false_positive_0p020,0.02,02:42:73:ad:39:00,0.4721750739988801,0.4721750739988801,0.0,1.0,0.0,0.0,0.0,0.0005747661299980417
gotham,2,false_positive_0p020,0.02,02:42:75:96:a3:00,0.9432514872419117,0.9432514872419117,0.0,1.0,0.0,0.0,0.0,0.0003394061021771074
gotham,2,false_positive_0p020,0.02,02:42:78:54:1c:00,0.0,0.01009241011453387,1.0,0.0,341.53757095336914,341.53757095336914,341.53757095336914,0.0
gotham,2,false_positive_0p020,0.02,02:42:7a:77:08:00,0.943273392147605,0.943273392147605,0.0,1.0,0.0,0.0,0.0,0.00042498840957426226
gotham,2,false_positive_0p020,0.02,02:42:82:75:d1:00,0.0,0.03033048061502582,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p020,0.02,02:42:85:03:66:00,1.8889205926957717,1.8889205926957717,0.0,1.0,0.0,0.0,0.0,0.0005081982488597621
gotham,2,false_positive_0p020,0.02,02:42:8d:87:6d:00,0.0,0.04037058000817888,1.0,0.0,372.93162298202515,372.93162298202515,372.93162298202515,0.0
gotham,2,false_positive_0p020,0.02,02:42:8e:5a:86:00,4.250487132684312,4.250487132684312,0.0,1.0,0.0,0.0,0.0,0.0004689920318564722
gotham,2,false_positive_0p020,0.02,02:42:90:66:25:00,1.4149141807428063,1.4149141807428063,0.0,1.0,0.0,0.0,0.0,0.0005395550260311424
gotham,2,false_positive_0p020,0.02,02:42:98:66:68:00,0.9432467179828534,0.9432467179828534,0.0,1.0,0.0,0.0,0.0,0.0003943990259603304
gotham,2,false_positive_0p020,0.02,02:42:a0:64:db:00,0.47207176476928514,0.47207176476928514,0.0,1.0,0.0,0.0,0.0,0.0005730384656184478
gotham,2,false_positive_0p020,0.02,02:42:a9:11:53:00,0.010090381503765962,0.07063267052636174,1.0,0.0,0.0,0.0,0.0,0.02132359611313465
gotham,2,false_positive_0p020,0.02,02:42:ae:88:72:00,0.0,0.04040034390543522,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p020,0.02,02:42:bd:f8:c5:00,0.0,0.03027359470004522,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p020,0.02,02:42:c0:ac:38:00,0.010099658171170109,0.020199316342340217,1.0,0.0,0.0,0.0,0.0,0.021327110948953308
gotham,2,false_positive_0p020,0.02,02:42:c1:b7:72:00,0.0,0.02018679049481543,1.0,0.0,397.3609459400177,397.3609459400177,397.3609459400177,0.0
gotham,2,false_positive_0p020,0.02,02:42:c2:48:f9:00,0.47159946927451907,0.47159946927451907,0.0,1.0,0.0,0.0,0.0,0.00044821349271809976
gotham,2,false_positive_0p020,0.02,02:42:c2:7a:05:00,0.0,0.05045999719423911,1.0,0.0,337.84441018104553,337.84441018104553,337.84441018104553,0.0
gotham,2,false_positive_0p020,0.02,02:42:c3:13:3c:00,0.0,0.02019978837296154,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p020,0.02,02:42:c5:6f:4c:00,0.0,0.010100451407491592,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p020,0.02,02:42:c5:c1:72:00,0.0,0.040400843911856194,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p020,0.02,02:42:c8:50:67:00,1.4159003406776292,1.4159003406776292,0.0,1.0,0.0,0.0,0.0,0.0005312312139757214
gotham,2,false_positive_0p020,0.02,02:42:cb:b5:ff:00,0.0,0.09078997108702894,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p020,0.02,02:42:cc:db:31:00,0.0,0.09057185958285921,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p020,0.02,02:42:cd:90:eb:00,0.0,0.040400834754454246,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p020,0.02,02:42:d0:94:31:00,3.77782181296924,3.77782181296924,0.0,1.0,0.0,0.0,0.0,0.0004762343252465987
gotham,2,false_positive_0p020,0.02,02:42:d4:9f:bb:00,0.4724091787215793,0.4724091787215793,0.0,1.0,0.0,0.0,0.0,0.00028201529092525626
gotham,2,false_positive_0p020,0.02,02:42:da:1c:50:00,0.0,0.09142860575707673,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p020,0.02,02:42:de:09:03:00,0.4721112301476989,0.4721112301476989,0.0,1.0,0.0,0.0,0.0,0.0005174529226924834
gotham,2,false_positive_0p020,0.02,02:42:de:51:81:00,0.0,0.010090975369746617,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p020,0.02,02:42:e8:56:10:00,0.0,0.020184620125068418,1.0,0.0,348.7794919013977,348.7794919013977,348.7794919013977,0.0
gotham,2,false_positive_0p020,0.02,02:42:e9:4b:52:00,0.0,0.02019964467943793,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p020,0.02,02:42:ea:da:fe:00,0.9453342114669907,0.9453342114669907,0.0,1.0,0.0,0.0,0.0,0.0005055574203427674
gotham,2,false_positive_0p020,0.02,02:42:eb:2e:72:00,0.0,0.010092108271219322,1.0,0.0,360.9315028190613,360.9315028190613,360.9315028190613,0.0
gotham,2,false_positive_0p020,0.02,02:42:f3:0f:05:00,0.47161455691965065,0.47161455691965065,0.0,1.0,0.0,0.0,0.0,0.0005294266490014182
gotham,2,false_positive_0p020,0.02,02:42:f3:95:27:00,0.9432226460090997,0.9432226460090997,0.0,1.0,0.0,0.0,0.0,0.00035420492508033525
gotham,2,false_positive_0p020,0.02,02:42:f5:dd:2d:00,0.0,0.020203711995265737,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p020,0.02,02:42:f7:8a:5d:00,0.0,0.03024553579957143,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p020,0.02,02:42:f7:f5:f7:00,0.018861016172433936,0.045266438813841445,1.0,0.0,0.0,0.0,0.0,0.001344125470689611
gotham,2,false_positive_0p020,0.02,02:42:fe:ae:87:00,0.943254284198103,0.943254284198103,0.0,1.0,0.0,0.0,0.0,0.0005420676577744489
gotham,2,false_positive_0p020,0.02,0c:03:36:87:00:00,0.38285254732658675,0.44729307509442806,1.0,0.0,0.0,0.0,0.0,4.991930589324368e-6
gotham,2,false_positive_0p020,0.02,0c:6e:9c:16:00:00,0.0,0.10939481280890005,1.0,0.0,0.0,0.0,0.0,0.0
gotham,2,false_positive_0p020,0.02,0c:bc:fa:c1:00:00,1.3542349236286833,1.7767260418638158,1.0,0.0,0.0,0.0,0.0,0.000018884389661060316
gotham,2,false_positive_0p020,0.02,0c:c5:dc:e9:00:00,65.96068594400853,65.96068594400853,0.0,1.0,0.0,0.0,0.0,0.004692400439927463
gotham,3,false_positive_0p001,0.001,02:42:3a:fa:55:00,0.0037722310307650104,0.08676131370759524,1.0,0.0,0.0,0.0,0.0,5.238650406799789e-6
gotham,3,false_positive_0p001,0.001,02:42:51:3c:2f:00,0.0,0.03027690853398887,1.0,0.0,337.97203397750854,337.97203397750854,337.97203397750854,0.0
gotham,3,false_positive_0p001,0.001,02:42:51:78:60:00,0.0,0.06790100244283372,1.0,0.0,0.0,0.0,0.0,0.0
gotham,3,false_positive_0p001,0.001,02:42:52:d7:fa:00,0.0,0.04904034700790266,1.0,0.0,0.0,0.0,0.0,0.0
gotham,3,false_positive_0p001,0.001,02:42:78:54:1c:00,0.0,0.01009241011453387,1.0,0.0,341.53757095336914,341.53757095336914,341.53757095336914,0.0
gotham,3,false_positive_0p001,0.001,02:42:8d:87:6d:00,0.0,0.04037058000817888,1.0,0.0,372.93162298202515,372.93162298202515,372.93162298202515,0.0
gotham,3,false_positive_0p001,0.001,02:42:a9:11:53:00,0.7466882312786812,0.807230520301277,1.0,0.0,0.0,0.0,0.0,9.784386998475163e-6
gotham,3,false_positive_0p001,0.001,02:42:c0:ac:38:00,1.959333685207001,1.969433343378171,1.0,0.0,0.0,0.0,0.0,9.817131147623307e-6
gotham,3,false_positive_0p001,0.001,02:42:c1:b7:72:00,0.0,0.02018679049481543,1.0,0.0,397.3609459400177,397.3609459400177,397.3609459400177,0.0
gotham,3,false_positive_0p001,0.001,02:42:c2:7a:05:00,0.0,0.05045999719423911,1.0,0.0,337.84441018104553,337.84441018104553,337.84441018104553,0.0
gotham,3,false_positive_0p001,0.001,02:42:cc:db:31:00,0.0,0.09057185958285921,1.0,0.0,0.0,0.0,0.0,0.0
gotham,3,false_positive_0p001,0.001,02:42:da:1c:50:00,0.0,0.08000003003744213,1.0,0.0,0.0,0.0,0.0,0.0
gotham,3,false_positive_0p001,0.001,02:42:e8:56:10:00,0.0,0.020184620125068418,1.0,0.0,348.7794919013977,348.7794919013977,348.7794919013977,0.0
gotham,3,false_positive_0p001,0.001,02:42:eb:2e:72:00,0.0,0.010092108271219322,1.0,0.0,360.9315028190613,360.9315028190613,360.9315028190613,0.0
gotham,3,false_positive_0p001,0.001,02:42:f7:f5:f7:00,0.015088812937947149,0.05658304851730181,1.0,0.0,0.0,0.0,0.0,0.0002559745837920156
gotham,3,false_positive_0p001,0.001,0c:03:36:87:00:00,0.0037906192804612548,0.0758123856092251,1.0,0.0,0.0,0.0,0.0,5.04614394708372e-6
gotham,3,false_positive_0p001,0.001,0c:6e:9c:16:00:00,0.0,0.10939481280890005,1.0,0.0,0.0,0.0,0.0,0.0
gotham,3,false_positive_0p001,0.001,0c:bc:fa:c1:00:00,0.041494663398093365,0.5054804450313192,1.0,0.0,0.0,0.0,0.0,7.0063683013602775e-6
gotham,3,false_positive_0p001,0.001,0c:c5:dc:e9:00:00,5.182625324172099,5.182625324172099,0.0,1.0,0.0,0.0,0.0,0.0006374897971349196
gotham,3,false_positive_0p0025,0.0025,02:42:08:99:2d:00,0.0,0.020201063460795195,1.0,0.0,0.0,0.0,0.0,0.0
gotham,3,false_positive_0p0025,0.0025,02:42:20:eb:85:00,0.0,0.030273489000429102,1.0,0.0,0.0,0.0,0.0,0.0
gotham,3,false_positive_0p0025,0.0025,02:42:2a:62:80:00,0.0,0.03030423915118545,1.0,0.0,0.0,0.0,0.0,0.0
gotham,3,false_positive_0p0025,0.0025,02:42:2b:40:e0:00,0.0,0.02019988328924068,1.0,0.0,0.0,0.0,0.0,0.0
gotham,3,false_positive_0p0025,0.0025,02:42:2e:ae:e1:00,0.0,0.10617039994019889,1.0,0.0,0.0,0.0,0.0,0.0
gotham,3,false_positive_0p0025,0.0025,02:42:32:85:24:00,0.0,0.06060891977135001,1.0,0.0,0.0,0.0,0.0,0.0
gotham,3,false_positive_0p0025,0.0025,02:42:34:89:3a:00,0.0,0.01009105833192443,1.0,0.0,0.0,0.0,0.0,0.0
gotham,3,false_positive_0p0025,0.0025,02:42:3a:fa:55:00,0.0037722310307650104,0.08676131370759524,1.0,0.0,0.0,0.0,0.0,5.238650406799789e-6
gotham,3,false_positive_0p0025,0.0025,02:42:51:3c:2f:00,0.0,0.03027690853398887,1.0,0.0,337.97203397750854,337.97203397750854,337.97203397750854,0.0
gotham,3,false_positive_0p0025,0.0025,02:42:51:78:60:00,0.0,0.06790100244283372,1.0,0.0,0.0,0.0,0.0,0.0
gotham,3,false_positive_0p0025,0.0025,02:42:52:d7:fa:00,0.0,0.04904034700790266,1.0,0.0,0.0,0.0,0.0,0.0
gotham,3,false_positive_0p0025,0.0025,02:42:78:54:1c:00,0.0,0.01009241011453387,1.0,0.0,341.53757095336914,341.53757095336914,341.53757095336914,0.0
gotham,3,false_positive_0p0025,0.0025,02:42:82:75:d1:00,0.0,0.03033048061502582,1.0,0.0,0.0,0.0,0.0,0.0
gotham,3,false_positive_0p0025,0.0025,02:42:8d:87:6d:00,0.0,0.04037058000817888,1.0,0.0,372.93162298202515,372.93162298202515,372.93162298202515,0.0
gotham,3,false_positive_0p0025,0.0025,02:42:a9:11:53:00,2.14925126030215,2.2097935493247456,1.0,0.0,0.0,0.0,0.0,0.00005191633207680161
gotham,3,false_positive_0p0025,0.0025,02:42:bd:f8:c5:00,0.0,0.03027359470004522,1.0,0.0,0.0,0.0,0.0,0.0
gotham,3,false_positive_0p0025,0.0025,02:42:c0:ac:38:00,2.161326848630403,2.171426506801573,1.0,0.0,0.0,0.0,0.0,0.00006839736513705524
gotham,3,false_positive_0p0025,0.0025,02:42:c1:b7:72:00,0.0,0.02018679049481543,1.0,0.0,397.3609459400177,397.3609459400177,397.3609459400177,0.0
